Weapon Class,Weapon,Base,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Backstab (Small PvE),Riposte (Small PvE),Riposte (Large PvE),Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Hand-to-Hand,Dryleaf Arts,4,100,100,150,150,100,300,300 (300 Bullet),200 (200 Bullet),700 (700 Bullet),600 (600 Bullet),100,300 (300 Bullet),100,150,150,400 (400 Bullet),700 (700 Bullet),60 + 60,90 + 90,120 + 180,60 + 60,180 + 120,120,100 (100 Bullet) + 210 (120 Bullet),120 + 120 (120 Bullet),280 (280 Bullet) + 495 (330 Bullet),330 + 330 (330 Bullet),60 + 60,180 (180 Bullet) + 180 (180 Bullet),60 + 60,120 + 40,90 + 90,200 (200 Bullet) + 280 (280 Bullet),330 + 330 (330 + 330 Bullets),100,100,150,150,100,300,0,0,0,0,0,0,,,,,,60 + 60,90 + 90,120 + 90,60 + 60,90 + 120,120 + 120,60 + 60,60 + 60,60 + 60,240 (240 Bullet) + 240 (240 Bullet),,100,100,200,200 (50 Bullet),50,600 (600 Bullet),100,100,200,200 (50 Bullet),50,600 (600 Bullet)
Hand-to-Hand,Dane's Footwork,4,150,100,150,150,100,300,300 (300 Bullet),300 (300 Bullet),700 (700 Bullet),700 (700 Bullet),100,300 (300 Bullet),100,150,150,400 (400 Bullet),700 (700 Bullet),90 + 90,90 + 90,120 + 180,60 + 60,180 + 120,120,90 (90 Bullet) + 90 (90 Bullet),60 (60 Bullet) + 90 (90 Bullet),350 (350 Bullet) + 350 (350 Bullet),300 (300 Bullet) + 350 (350 Bullet),60 + 60,180 (180 Bullet) + 180 (180 Bullet),60 + 60,120 + 40,90 + 90,200 (200 Bullet) + 280 (280 Bullet),330 + 330 (330 + 330 Bullets),150,100,150,150,100,300,0,0,0,0,0,0,,,,,,60 + 60,90 + 90,120 + 90,60 + 60,90 + 120,120 + 120,60 + 60,60 + 60,60 + 60,240 (240 Bullet) + 240 (240 Bullet),,100,100,200,200 (50 Bullet),50,600 (600 Bullet),100,100,200,200 (50 Bullet),50,600 (600 Bullet)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claw,Hookclaws,4,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,110,60 + 60,120,60 + 60,120 + 120,220,220,330 + 330,330 + 330,60 + 60,60 + 90 + 90,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,120,60 + 60,120,60 + 60,120 + 120,60 + 60,60 + 60,60 + 60,140 + 140,,100,100,200,200,50,600,100,100,200,200,50,600
Claw,Bloodhound Claws,4,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,110,60 + 60,120,60 + 60,120 + 120,220,220,330 + 330,330 + 330,60 + 60,60 + 90 + 90,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,120,60 + 60,120,60 + 60,120 + 120,60 + 60,60 + 60,60 + 60,140 + 140,,100,100,200,200,50,600,100,100,200,200,50,600
Claw,Venomous Fang,4,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,110,60 + 60,120,60 + 60,120 + 120,220,220,330 + 330,330 + 330,60 + 60,60 + 90 + 90,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,120,60 + 60,120,60 + 60,120 + 120,60 + 60,60 + 60,60 + 60,140 + 140,,100,100,200,200,50,600,100,100,200,200,50,600
Claw,Raptor Talons,4,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,110,60 + 60,120,60 + 60,120 + 120,110 + 110,110 + 110,330 + 330,330 + 330,60 + 60,60 + 90 + 90,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,120,60 + 60,120,60 + 60,120 + 120,60 + 60,60 + 60,60 + 60,140 + 140,,100,100,200,200,50,600,100,100,200,200,50,600
Claw,Claws of Night,4,100,100,100,100,100,200,100 (100 Far),100 (100 Far),150 (150 Far),150 (150 Far),100,100 (100 Far),100,100,150,100 (100 Far),150 (150 Far),60 + 60,110,60 + 60,120,60 + 60,120 + 120,55 (55 Far) + 55 (55 Far),55 (55 Far) + 55 (55 Far),80 (80 Far) + 80 (80 Far),80 (80 Far) + 80 (80 Far),60 + 60,55 (55 Far) + 55 (55 Far),60 + 60,60 + 60,90 + 90,55 (55 Far) + 55 (55 Far),80 + 80 (80 Far),100,100,100,100,100,200,100,0,0,0,0,0,,100 (100 Far),100 (100 Far),55 (55 Far) + 55 (55 Far),55 (55 Far) + 55 (55 Far),60 + 60,120,60 + 60,120,60 + 60,120 + 120,60 + 60,60 + 60,60 + 60,140 + 140,,100,100,200,100 (100 Far),,150 (150 Far),100,100,200,100 (100 Far),,150 (150 Far)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beast Claw,Beast Claw,4,100,50 + 50,100,200,,,200,200,600,600,100,70 + 130,100,100,150,400,300 + 300,60 + 60,40 + 40 + 40,60 + 60,240,,,110 + 110,110 + 110,330 + 330,330 + 330,60 + 60,60 + 90 + 90,60 + 60,60 + 60,90 + 90,220 + 220,165 + 165 + 165 + 165,100,50,100,200,,,0,0,0,0,0,0,,200,200,220,220,60 + 60,40 + 40 + 40,60 + 60,220,,,60 + 60,60 + 60,60 + 60,90 + 90,,100,100,200,200,50,600,100,100,200,200,50,600
Beast Claw,Red Bear's Claw,4,100,50 + 50,100,200,,,200,200,600,600,100,70 + 130,100,100,150,400,300 + 300,60 + 60,40 + 40 + 40,60 + 60,240,,,110 + 110,110 + 110,330 + 330,330 + 330,60 + 60,60 + 90 + 90,60 + 60,60 + 60,90 + 90,220 + 220,165 + 165 + 165 + 165,100,50,100,200,,,0,0,0,0,0,0,,200,200,220,220,60 + 60,40 + 40 + 40,60 + 60,220,,,60 + 60,60 + 60,60 + 60,90 + 90,,100,100,200,200,50,600,100,100,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfume Bottle,Firespark Perfume Bottle,4,100,100,100,100,,,100,100,150,150,100,15 + 120,100,100,150,400,600,60 + 60,60 + 60,60 + 60,120 + 120,,,100 + 100,120 + 120,150 + 150,200 + 200,60 + 60,12 + 12 + 120 + 120,60 + 60,60 + 60,90 + 90,150 + 150,200 + 200,100,100,100,100,,,,,,,,,,100,100,100 + 100,120 + 120,60 + 60,60 + 60,60 + 60,120 + 120,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,,450,100,100,200,200,,450
Perfume Bottle,Lightning Perfume Bottle,4,100,100,100,100,,,100,100,150,150,100,15 + 120,100,100,150,400,600,60 + 60,60 + 60,60 + 60,120 + 120,,,100 + 100,120 + 120,150 + 150,200 + 200,60 + 60,12 + 12 + 120 + 120,60 + 60,60 + 60,90 + 90,150 + 150,200 + 200,100,100,100,100,,,,,,,,,,100,100,100 + 100,120 + 120,60 + 60,60 + 60,60 + 60,120 + 120,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,,450,100,100,200,200,,450
Perfume Bottle,Chilling Perfume Bottle,4,100,100,100,100,,,100,100,150,150,100,15 + 120,100,100,150,400,600,60 + 60,60 + 60,60 + 60,120 + 120,,,100 + 100,120 + 120,150 + 150,200 + 200,60 + 60,12 + 12 + 120 + 120,60 + 60,60 + 60,90 + 90,150 + 150,200 + 200,100,100,100,100,,,,,,,,,,100,100,100 + 100,120 + 120,60 + 60,60 + 60,60 + 60,120 + 120,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,,450,100,100,200,200,,450
Perfume Bottle,Frenzyflame Perfume Bottle,4,100,100,100,100,,,100,100,150,150,100,15 + 120,100,100,150,400,600,60 + 60,60 + 60,60 + 60,120 + 120,,,100 + 100,120 + 120,150 + 150,200 + 200,60 + 60,12 + 12 + 120 + 120,60 + 60,60 + 60,90 + 90,150 + 150,200 + 200,100,100,100,100,,,,,,,,,,100,100,100 + 100,120 + 120,60 + 60,60 + 60,60 + 60,120 + 120,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,,450,100,100,200,200,,450
Perfume Bottle,Deadly Poison Perfume Bottle,4,100,100,100,100,,,100,100,150,150,100,15 + 120,100,100,150,400,600,60 + 60,60 + 60,60 + 60,120 + 120,,,100 + 100,120 + 120,150 + 150,200 + 200,60 + 60,12 + 12 + 120 + 120,60 + 60,60 + 60,90 + 90,150 + 150,200 + 200,100,100,100,100,,,,,,,,,,100,100,100 + 100,120 + 120,60 + 60,60 + 60,60 + 60,120 + 120,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,,450,100,100,200,200,,450
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Shortbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Composite Bow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Red Branch Shortbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Misbegotten Shortbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Harp Bow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Bone Bow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Longbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Albinauric Bow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Black Bow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Ansbach's Longbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Pulley Bow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Horn Bow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Serpent Bow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Erdtree Bow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Greatbow,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Golem Greatbow,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Erdtree Greatbow,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Igon's Greatbow,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Lion Greatbow,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Soldier's Crossbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Light Crossbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Heavy Crossbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Arbalest,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Crepus's Black-Key Crossbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Pulley Crossbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Repeating Crossbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Spread Crossbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Full Moon Crossbow,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ballista,Hand Ballista,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,200,50,600,100,100,100,200,50,600
Ballista,Jar Cannon,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,200,50,600,100,100,100,200,50,600
Ballista,Rabbath's Cannon,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glintstone Staff,Astrologer's Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Glintstone Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Academy Glintstone Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Digger's Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Demi-Human Queen's Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Azur's Glintstone Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Lusat's Glintstone Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Carian Glintstone Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Carian Glintblade Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Carian Regal Scepter,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Albinauric Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Staff of Loss,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Gelmir Glintstone Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Crystal Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Rotten Crystal Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Meteorite Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Staff of the Guilty,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Prince of Death's Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Maternal Staff,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Glintstone Staff,Staff of the Great Beyond,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacred Seal,Finger Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Sacred Seal,Erdtree Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Sacred Seal,Golden Order Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Sacred Seal,Dryleaf Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Sacred Seal,Fire Knight's Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Sacred Seal,Spiraltree Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Sacred Seal,Gravel Stone Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Sacred Seal,Giant's Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Sacred Seal,Godslayer's Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Sacred Seal,Clawmark Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Sacred Seal,Frenzied Flame Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
Sacred Seal,Dragon Communion Seal,3,100,100,200,,,,,,,,,,,,150,400,,130,130,260,,,,,,,,,,,,195,440,,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,,,,100,100,200,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torch,Torch,5.75,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
Torch,Beast-Repellent Torch,5.75,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
Torch,Steel-Wire Torch,5.75,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
Torch,Sentry's Torch,5.75,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
Torch,Ghostflame Torch,5.75,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
Torch,St. Trina's Torch,5.75,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
Torch,Nanaya's Torch,5.75,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
Torch,Lamenting Visage,5.75,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Shield,Rickety Shield,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
Small Shield,Riveted Wooden Shield,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
Small Shield,Blue-White Wooden Shield,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
Small Shield,Scripture Wooden Shield,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,,,,,,,,,,,,,,,,,,,,,,,100,100,200,200,50,600,100,100,200,200,50,600
